raceId,driverId,lap,position,lap_time
179,30,47,3,0 days 00:01:26.710000
179,30,48,3,0 days 00:01:26.262000
179,30,49,3,0 days 00:01:25.910000
179,30,50,3,0 days 00:01:26.753000
179,30,51,3,0 days 00:01:26.394000
179,30,52,3,0 days 00:01:26.162000
179,30,53,3,0 days 00:01:26.349000
179,30,54,3,0 days 00:01:26.542000
179,30,55,3,0 days 00:01:26.279000
179,30,56,3,0 days 00:01:26.095000
179,30,57,3,0 days 00:01:26.051000
179,30,58,3,0 days 00:01:26.186000
179,30,59,3,0 days 00:01:25.914000
179,30,60,3,0 days 00:01:25.732000
179,30,61,3,0 days 00:01:27.008000
179,30,62,3,0 days 00:01:26.662000
179,30,63,3,0 days 00:01:27.212000
179,30,64,3,0 days 00:01:28.349000
179,30,65,3,0 days 00:01:28.132000
179,56,1,5,0 days 00:01:33.782000
179,56,2,5,0 days 00:01:27.715000
179,56,3,5,0 days 00:01:27.288000
179,56,4,5,0 days 00:01:26.721000
179,56,5,5,0 days 00:01:27.352000
179,56,6,5,0 days 00:01:26.786000
179,56,7,5,0 days 00:01:26.949000
179,56,8,5,0 days 00:01:26.698000
179,56,9,5,0 days 00:01:26.753000
179,56,10,5,0 days 00:01:26.754000
179,56,11,5,0 days 00:01:26.950000
179,56,12,5,0 days 00:01:27.174000
179,56,13,5,0 days 00:01:27.206000
179,56,14,5,0 days 00:01:26.738000
179,56,15,5,0 days 00:01:26.793000
179,56,16,5,0 days 00:01:27.015000
179,56,17,5,0 days 00:01:26.467000
179,56,18,5,0 days 00:01:26.659000
179,56,19,5,0 days 00:01:26.682000
179,56,20,5,0 days 00:01:26.693000
179,56,21,5,0 days 00:01:26.947000
179,56,22,5,0 days 00:01:29.491000
179,56,23,10,0 days 00:01:44.613000
179,56,24,8,0 days 00:01:27.456000
179,56,25,7,0 days 00:01:27.050000
179,56,26,6,0 days 00:01:27.512000
179,56,27,5,0 days 00:01:27.239000
179,56,28,4,0 days 00:01:25.862000
179,56,29,4,0 days 00:01:25.844000
179,56,30,4,0 days 00:01:25.954000
179,56,31,4,0 days 00:01:25.749000
179,56,32,4,0 days 00:01:26.013000
179,56,33,4,0 days 00:01:25.730000
179,56,34,4,0 days 00:01:25.725000
179,56,35,4,0 days 00:01:25.423000
179,56,36,4,0 days 00:01:25.861000
179,56,37,4,0 days 00:01:26.600000
179,56,38,4,0 days 00:01:26.695000
179,56,39,4,0 days 00:01:27.193000
179,56,40,4,0 days 00:01:25.343000
179,56,41,4,0 days 00:01:28.384000
179,56,42,4,0 days 00:01:45.144000
179,56,43,4,0 days 00:01:26.360000
179,56,44,4,0 days 00:01:26.526000
179,56,45,4,0 days 00:01:27.663000
179,56,46,4,0 days 00:01:27.557000
179,56,47,4,0 days 00:01:27.033000
179,56,48,4,0 days 00:01:26.753000
179,56,49,4,0 days 00:01:26.547000
179,56,50,4,0 days 00:01:26.760000
179,56,51,4,0 days 00:01:27.387000
179,56,52,4,0 days 00:01:26.297000
179,56,53,4,0 days 00:01:26.541000
179,56,54,4,0 days 00:01:26.338000
179,56,55,4,0 days 00:01:26.467000
179,56,56,4,0 days 00:01:25.953000
179,56,57,4,0 days 00:01:25.814000
179,56,58,4,0 days 00:01:26.044000
179,56,59,4,0 days 00:01:25.887000
179,56,60,4,0 days 00:01:25.955000
179,56,61,4,0 days 00:01:26.490000
179,56,62,4,0 days 00:01:27.351000
179,56,63,4,0 days 00:01:27.605000
179,56,64,4,0 days 00:01:28.621000
179,56,65,4,0 days 00:01:28.895000
179,70,1,15,0 days 00:01:40.729000
179,70,2,15,0 days 00:01:29.636000
179,70,3,15,0 days 00:01:28.534000
179,70,4,15,0 days 00:01:28.446000
179,70,5,15,0 days 00:01:28.462000
179,70,6,15,0 days 00:01:28.928000
179,70,7,15,0 days 00:01:28.375000
179,70,8,15,0 days 00:01:28.166000
179,70,9,15,0 days 00:01:28.153000
179,70,10,15,0 days 00:01:28.016000
179,70,11,15,0 days 00:01:27.924000
179,70,12,15,0 days 00:01:27.896000
179,70,13,15,0 days 00:01:28.019000
179,70,14,15,0 days 00:01:28.241000
179,70,15,15,0 days 00:01:27.960000
179,70,16,14,0 days 00:01:28.179000
179,70,17,14,0 days 00:01:27.459000
179,70,18,14,0 days 00:01:27.595000
179,70,19,13,0 days 00:01:27.248000
179,70,20,13,0 days 00:01:27.796000
179,70,21,13,0 days 00:01:27.708000
179,70,22,13,0 days 00:01:27.714000
179,70,23,13,0 days 00:01:27.915000
179,70,24,13,0 days 00:01:32.220000
179,23,1,8,0 days 00:01:36.188000
179,23,2,8,0 days 00:01:28.401000
179,23,3,8,0 days 00:01:28.008000
179,23,4,8,0 days 00:01:27.745000
179,23,5,8,0 days 00:01:27.758000
179,23,6,8,0 days 00:01:27.494000
179,23,7,8,0 days 00:01:27.543000
179,23,8,8,0 days 00:01:27.670000
179,23,9,8,0 days 00:01:27.209000
179,23,10,8,0 days 00:01:27.254000
179,23,11,8,0 days 00:01:27.464000
179,23,12,8,0 days 00:01:27.465000
179,23,13,8,0 days 00:01:27.700000
179,23,14,8,0 days 00:01:27.897000
179,23,15,8,0 days 00:01:27.501000
179,23,16,8,0 days 00:01:27.326000
179,23,17,8,0 days 00:01:27.070000
179,23,18,8,0 days 00:01:27.023000
179,23,19,8,0 days 00:01:27.137000
179,23,20,8,0 days 00:01:27.089000
179,23,21,8,0 days 00:01:27.271000
179,23,22,8,0 days 00:01:27.373000
179,23,23,7,0 days 00:01:27.945000
179,23,24,6,0 days 00:01:27.792000
179,23,25,4,0 days 00:01:27.642000
179,23,26,4,0 days 00:01:28.514000
179,23,27,4,0 days 00:01:29.503000
179,23,28,7,0 days 00:01:46.726000
179,23,29,7,0 days 00:01:28.365000
179,23,30,7,0 days 00:01:27.251000
179,23,31,7,0 days 00:01:26.924000
179,23,32,7,0 days 00:01:27.182000
179,23,33,7,0 days 00:01:27.785000
179,23,34,7,0 days 00:01:26.850000
179,23,35,7,0 days 00:01:26.520000
179,23,36,7,0 days 00:01:26.615000
179,23,37,7,0 days 00:01:27.047000
179,23,38,7,0 days 00:01:27.161000
179,23,39,7,0 days 00:01:26.832000
179,23,40,7,0 days 00:01:26.971000
179,23,41,6,0 days 00:01:26.521000
179,23,42,5,0 days 00:01:26.967000
179,23,43,5,0 days 00:01:26.680000
179,23,44,5,0 days 00:01:29.138000
179,23,45,6,0 days 00:01:45.560000
179,23,46,6,0 days 00:01:26.980000
179,23,47,6,0 days 00:01:27.117000
179,23,48,6,0 days 00:01:26.919000
179,23,49,6,0 days 00:01:27.637000
179,23,50,6,0 days 00:01:27.357000
179,23,51,5,0 days 00:01:27.166000
179,23,52,5,0 days 00:01:27.371000
179,23,53,5,0 days 00:01:27.884000
179,23,54,5,0 days 00:01:27.906000
179,23,55,5,0 days 00:01:28.635000
179,23,56,5,0 days 00:01:27.718000
179,23,57,5,0 days 00:01:27.180000
179,23,58,5,0 days 00:01:26.673000
179,23,59,5,0 days 00:01:27.097000
179,23,60,5,0 days 00:01:26.990000
179,23,61,5,0 days 00:01:28.348000
179,23,62,5,0 days 00:01:29.621000
179,23,63,5,0 days 00:01:29.606000
179,23,64,5,0 days 00:01:29.207000
179,23,65,5,0 days 00:01:31.384000
179,71,1,13,0 days 00:01:39.591000
179,71,2,13,0 days 00:01:29.134000
179,71,3,13,0 days 00:01:28.726000
179,71,4,13,0 days 00:01:28.174000
179,71,5,13,0 days 00:01:28.325000
179,71,6,13,0 days 00:01:28.136000
179,71,7,13,0 days 00:01:28.052000
179,71,8,13,0 days 00:01:27.952000
179,71,9,13,0 days 00:01:27.956000
179,71,10,13,0 days 00:01:27.689000
179,71,11,13,0 days 00:01:27.911000
179,71,12,13,0 days 00:01:28.254000
179,71,13,13,0 days 00:01:28.121000
179,71,14,13,0 days 00:01:27.806000
179,71,15,13,0 days 00:01:27.823000
179,71,16,13,0 days 00:01:27.901000
179,71,17,13,0 days 00:01:27.573000
179,71,18,12,0 days 00:01:27.620000
179,71,19,12,0 days 00:01:27.375000
179,71,20,12,0 days 00:01:26.663000
179,71,21,12,0 days 00:01:27.089000
179,71,22,12,0 days 00:01:26.916000
179,71,23,12,0 days 00:01:27.102000
179,71,24,11,0 days 00:01:27.081000
179,71,25,11,0 days 00:01:30.947000
179,71,26,12,0 days 00:01:47.101000
179,71,27,12,0 days 00:01:27.455000
179,71,28,11,0 days 00:01:27.797000
179,71,29,11,0 days 00:01:27.533000
179,71,30,11,0 days 00:01:27.282000
179,71,31,11,0 days 00:01:27.621000
179,71,32,11,0 days 00:01:28.396000
179,71,33,11,0 days 00:01:27.304000
179,71,34,11,0 days 00:01:27.602000
179,71,35,11,0 days 00:01:27.626000
179,71,36,10,0 days 00:01:27.569000
179,71,37,10,0 days 00:01:27.431000
179,71,38,10,0 days 00:01:26.882000
179,71,39,10,0 days 00:01:27.140000
179,71,40,10,0 days 00:01:27.540000
179,71,41,8,0 days 00:01:27.126000
179,71,42,8,0 days 00:01:26.811000
179,71,43,7,0 days 00:01:26.998000
179,71,44,6,0 days 00:01:26.622000
179,71,45,5,0 days 00:01:26.952000
179,71,46,5,0 days 00:01:26.559000
179,71,47,5,0 days 00:01:26.348000
179,71,48,5,0 days 00:01:26.570000
179,71,49,5,0 days 00:01:26.610000
179,71,50,5,0 days 00:01:29.951000
179,71,51,8,0 days 00:01:46.140000
179,71,52,8,0 days 00:01:26.902000
179,71,53,8,0 days 00:01:26.965000
179,71,54,8,0 days 00:01:27.275000
179,71,55,8,0 days 00:01:28.069000
179,71,56,8,0 days 00:01:29.523000
179,71,57,8,0 days 00:01:27.811000
179,71,58,8,0 days 00:01:28.135000
179,71,59,8,0 days 00:01:28.237000
179,71,60,8,0 days 00:01:28.807000
179,71,61,8,0 days 00:01:29.285000
179,71,62,8,0 days 00:01:28.942000
179,71,63,7,0 days 00:01:28.281000
179,71,64,7,0 days 00:01:27.929000
179,49,1,9,0 days 00:01:37.024000
179,49,2,9,0 days 00:01:28.631000
179,49,3,9,0 days 00:01:28.161000
179,49,4,9,0 days 00:01:28.023000
179,49,5,9,0 days 00:01:27.943000
179,49,6,9,0 days 00:01:27.785000
179,49,7,9,0 days 00:01:27.799000
179,49,8,9,0 days 00:01:27.555000
179,49,9,9,0 days 00:01:27.514000
179,49,10,9,0 days 00:01:27.472000
179,49,11,9,0 days 00:01:27.658000
179,49,12,9,0 days 00:01:27.547000
179,49,13,9,0 days 00:01:27.259000
179,49,14,9,0 days 00:01:27.384000
179,49,15,9,0 days 00:01:27.486000
179,49,16,9,0 days 00:01:27.344000
179,49,17,9,0 days 00:01:27.390000
179,49,18,9,0 days 00:01:27.127000
179,49,19,9,0 days 00:01:27.026000
179,49,20,9,0 days 00:01:26.990000
179,49,21,9,0 days 00:01:27.356000
179,49,22,9,0 days 00:01:27.275000
179,49,23,8,0 days 00:01:27.628000
179,49,24,7,0 days 00:01:28.878000
179,49,25,5,0 days 00:01:27.034000
179,49,26,7,0 days 00:01:30.172000
179,49,27,10,0 days 00:01:45.931000
179,49,28,8,0 days 00:01:27.428000
179,49,29,8,0 days 00:01:27.891000
179,49,30,8,0 days 00:01:27.629000
179,49,31,8,0 days 00:01:27.129000
179,49,32,8,0 days 00:01:27.448000
179,49,33,8,0 days 00:01:27.502000
179,49,34,8,0 days 00:01:27.143000
179,49,35,8,0 days 00:01:26.894000
179,21,1,14,0 days 00:01:40.160000
179,21,2,14,0 days 00:01:29.216000
179,21,3,14,0 days 00:01:28.699000
179,21,4,14,0 days 00:01:28.299000
179,21,5,14,0 days 00:01:28.400000
179,21,6,14,0 days 00:01:27.959000
179,21,7,14,0 days 00:01:28.120000
179,21,8,14,0 days 00:01:28.191000
179,21,9,14,0 days 00:01:28.051000
179,21,10,14,0 days 00:01:27.862000
179,21,11,14,0 days 00:01:27.774000
179,21,12,14,0 days 00:01:28.225000
179,21,13,14,0 days 00:01:28.158000
179,21,14,14,0 days 00:01:28.393000
179,21,15,14,0 days 00:01:28.327000
179,21,16,15,0 days 00:01:32.928000
179,21,17,15,0 days 00:01:27.451000
179,21,18,15,0 days 00:01:27.287000
179,21,19,14,0 days 00:01:27.171000
179,21,20,14,0 days 00:01:27.229000
179,21,21,14,0 days 00:01:29.866000
179,21,22,15,0 days 00:01:45.095000
179,21,23,15,0 days 00:01:27.499000
179,21,24,15,0 days 00:01:28.361000
179,21,25,14,0 days 00:01:29.250000
179,21,26,14,0 days 00:01:28.949000
179,21,27,14,0 days 00:01:28.472000
179,21,28,13,0 days 00:01:28.597000
179,21,29,13,0 days 00:01:28.299000
179,21,30,13,0 days 00:01:28.198000
179,21,31,13,0 days 00:01:28.671000
179,21,32,13,0 days 00:01:28.369000
179,21,33,13,0 days 00:01:28.277000
179,21,34,13,0 days 00:01:29.501000
179,21,35,13,0 days 00:01:31.263000
179,21,36,13,0 days 00:01:46.261000
179,21,37,13,0 days 00:01:27.364000
179,21,38,13,0 days 00:01:29.330000
179,21,39,13,0 days 00:01:28.937000
179,21,40,13,0 days 00:01:28.448000
179,21,41,10,0 days 00:01:28.380000
179,21,42,10,0 days 00:01:28.397000
179,21,43,10,0 days 00:01:28.427000
179,21,44,10,0 days 00:01:28.204000
179,21,45,10,0 days 00:01:28.288000
179,21,46,10,0 days 00:01:27.889000
179,21,47,10,0 days 00:01:28.087000
179,21,48,10,0 days 00:01:30.490000
179,21,49,11,0 days 00:01:51.986000
179,21,50,10,0 days 00:01:28.529000
179,21,51,10,0 days 00:01:27.943000
179,21,52,10,0 days 00:01:28.130000
179,21,53,10,0 days 00:01:27.371000
179,21,54,10,0 days 00:01:27.490000
179,21,55,10,0 days 00:01:27.590000
179,21,56,10,0 days 00:01:27.756000
179,21,57,10,0 days 00:01:27.625000
179,21,58,10,0 days 00:01:27.624000
179,21,59,10,0 days 00:01:27.098000
179,21,60,10,0 days 00:01:27.331000
179,21,61,10,0 days 00:01:27.544000
179,21,62,10,0 days 00:01:27.646000
179,21,63,10,0 days 00:01:27.694000
179,21,64,10,0 days 00:01:28.278000
179,25,1,16,0 days 00:01:41.470000
179,25,2,16,0 days 00:01:29.750000
179,25,3,16,0 days 00:01:28.566000
179,25,4,17,0 days 00:01:31.600000
179,25,5,17,0 days 00:01:28.350000
179,25,6,17,0 days 00:01:28.281000
179,25,7,17,0 days 00:01:28.091000
179,25,8,17,0 days 00:01:28.500000
179,25,9,17,0 days 00:01:27.815000
179,25,10,17,0 days 00:01:28.048000
179,25,11,17,0 days 00:01:27.959000
179,25,12,17,0 days 00:01:28.162000
179,25,13,17,0 days 00:01:28.358000
179,25,14,17,0 days 00:01:28.163000
179,25,15,17,0 days 00:01:28.479000
179,25,16,17,0 days 00:01:28.436000
179,25,17,17,0 days 00:01:28.826000
179,25,18,17,0 days 00:01:28.360000
179,25,19,16,0 days 00:01:30.023000
179,25,20,18,0 days 00:01:50.775000
179,25,21,17,0 days 00:01:27.077000
179,25,22,17,0 days 00:01:31.074000
179,25,23,17,0 days 00:01:29.183000
179,25,24,17,0 days 00:01:28.873000
179,25,25,16,0 days 00:01:28.651000
179,25,26,16,0 days 00:01:28.606000
179,25,27,16,0 days 00:01:29.932000
179,25,28,15,0 days 00:01:28.997000
179,25,29,15,0 days 00:01:28.851000
179,25,30,15,0 days 00:01:28.688000
179,25,31,15,0 days 00:01:28.167000
179,25,32,15,0 days 00:01:28.283000
179,25,33,15,0 days 00:01:32.312000
179,25,34,15,0 days 00:01:45.053000
179,25,35,15,0 days 00:01:27.029000
179,25,36,14,0 days 00:01:27.111000
179,25,37,14,0 days 00:01:27.186000
179,25,38,14,0 days 00:01:27.140000
179,25,39,14,0 days 00:01:27.346000
179,25,40,14,0 days 00:01:27.125000
179,25,41,11,0 days 00:01:27.287000
179,25,42,11,0 days 00:01:27.764000
179,25,43,11,0 days 00:01:27.397000
179,25,44,11,0 days 00:01:28.567000
179,25,45,11,0 days 00:01:27.291000
179,25,46,11,0 days 00:01:27.369000
179,25,47,11,0 days 00:01:31.155000
179,25,48,11,0 days 00:01:28.019000
179,25,49,10,0 days 00:01:29.903000
179,25,50,11,0 days 00:01:46.892000
179,25,51,11,0 days 00:01:28.955000
179,25,52,11,0 days 00:01:29.016000
179,25,53,11,0 days 00:01:28.408000
179,25,54,11,0 days 00:01:28.027000
179,25,55,11,0 days 00:01:28.124000
179,25,56,11,0 days 00:01:27.866000
179,25,57,11,0 days 00:01:28.112000
179,25,58,11,0 days 00:01:27.987000
179,25,59,11,0 days 00:01:27.313000
179,25,60,11,0 days 00:01:27.360000
179,25,61,11,0 days 00:01:27.944000
179,25,62,11,0 days 00:01:28.415000
179,25,63,11,0 days 00:01:27.811000
179,25,64,11,0 days 00:01:27.870000
179,55,1,7,0 days 00:01:35.386000
179,55,2,7,0 days 00:01:28.468000
179,55,3,7,0 days 00:01:27.576000
179,55,4,7,0 days 00:01:27.667000
179,55,5,7,0 days 00:01:27.217000
179,55,6,7,0 days 00:01:27.401000
179,55,7,7,0 days 00:01:27.573000
179,55,8,7,0 days 00:01:27.238000
179,55,9,7,0 days 00:01:27.376000
179,55,10,7,0 days 00:01:27.274000
179,55,11,7,0 days 00:01:27.515000
179,55,12,7,0 days 00:01:27.297000
179,55,13,7,0 days 00:01:27.360000
179,55,14,7,0 days 00:01:27.315000
179,55,15,7,0 days 00:01:27.430000
179,55,16,7,0 days 00:01:27.695000
179,55,17,7,0 days 00:01:27.084000
179,55,18,7,0 days 00:01:27.060000
179,55,19,7,0 days 00:01:26.915000
179,55,20,7,0 days 00:01:26.713000
179,55,21,7,0 days 00:01:26.986000
179,55,22,7,0 days 00:01:27.902000
179,55,23,5,0 days 00:01:28.722000
179,55,24,5,0 days 00:01:26.542000
179,55,25,3,0 days 00:01:26.766000
179,55,26,3,0 days 00:01:28.749000
179,55,27,9,0 days 00:01:47.667000
179,64,1,12,0 days 00:01:39.013000
179,64,2,12,0 days 00:01:29.212000
179,64,3,12,0 days 00:01:28.453000
179,64,4,12,0 days 00:01:28.223000
179,64,5,12,0 days 00:01:28.283000
179,64,6,12,0 days 00:01:27.952000
179,64,7,12,0 days 00:01:28.023000
179,64,8,12,0 days 00:01:27.915000
179,64,9,12,0 days 00:01:27.535000
179,64,10,12,0 days 00:01:28.178000
179,64,11,12,0 days 00:01:28.094000
179,64,12,12,0 days 00:01:28.044000
179,64,13,12,0 days 00:01:28.150000
179,64,14,12,0 days 00:01:27.924000
179,64,15,12,0 days 00:01:27.845000
179,64,16,12,0 days 00:01:27.714000
179,64,17,12,0 days 00:01:27.372000
179,64,18,11,0 days 00:01:27.647000
179,64,19,11,0 days 00:01:26.488000
179,64,20,11,0 days 00:01:26.315000
179,64,21,11,0 days 00:01:26.442000
179,64,22,11,0 days 00:01:26.654000
179,64,23,11,0 days 00:01:27.286000
179,64,24,10,0 days 00:01:27.406000
179,64,25,10,0 days 00:01:29.023000
179,64,26,9,0 days 00:01:28.294000
179,64,27,7,0 days 00:01:29.779000
179,64,28,10,0 days 00:01:47.016000
179,64,29,10,0 days 00:01:26.606000
179,64,30,10,0 days 00:01:26.654000
179,64,31,10,0 days 00:01:27.065000
179,64,32,10,0 days 00:01:26.880000
179,64,33,10,0 days 00:01:27.070000
179,64,34,10,0 days 00:01:27.709000
179,64,35,10,0 days 00:01:26.972000
179,64,36,9,0 days 00:01:26.537000
179,64,37,9,0 days 00:01:26.518000
179,64,38,9,0 days 00:01:26.397000
179,64,39,9,0 days 00:01:26.787000
179,64,40,9,0 days 00:01:29.058000
179,37,1,18,0 days 00:01:42.190000
179,37,2,18,0 days 00:01:31.101000
179,37,3,18,0 days 00:01:29.276000
179,37,4,18,0 days 00:01:29.309000
179,37,5,18,0 days 00:01:29.166000
179,37,6,18,0 days 00:01:28.492000
179,37,7,18,0 days 00:01:28.242000
179,37,8,18,0 days 00:01:28.719000
179,37,9,18,0 days 00:01:28.455000
179,37,10,18,0 days 00:01:28.431000
179,37,11,18,0 days 00:01:28.066000
179,37,12,18,0 days 00:01:28.698000
179,37,13,18,0 days 00:01:28.273000
179,37,14,18,0 days 00:01:28.146000
179,37,15,18,0 days 00:01:28.239000
179,37,16,18,0 days 00:01:28.079000
179,37,17,18,0 days 00:01:30.892000
179,37,18,20,0 days 00:01:53.209000
179,37,19,19,0 days 00:01:30.932000
179,37,20,19,0 days 00:01:27.489000
179,37,21,19,0 days 00:01:27.690000
179,37,22,19,0 days 00:01:27.940000
179,37,23,18,0 days 00:01:28.358000
179,37,24,18,0 days 00:01:27.929000
179,37,25,17,0 days 00:01:30.631000
179,37,26,17,0 days 00:01:28.321000
179,37,27,17,0 days 00:01:28.101000
179,37,28,16,0 days 00:01:28.109000
179,37,29,16,0 days 00:01:28.545000
179,37,30,16,0 days 00:01:28.053000
179,37,31,16,0 days 00:01:31.365000
179,37,32,16,0 days 00:01:46.862000
179,37,33,16,0 days 00:01:27.409000
179,37,34,16,0 days 00:01:28.634000
179,37,35,16,0 days 00:01:28.144000
179,37,36,15,0 days 00:01:28.481000
179,37,37,15,0 days 00:01:28.450000
179,37,38,15,0 days 00:01:30.183000
179,37,39,15,0 days 00:01:28.535000
179,37,40,15,0 days 00:01:28.566000
179,37,41,12,0 days 00:01:28.251000
179,37,42,12,0 days 00:01:28.474000
179,37,43,12,0 days 00:01:28.642000
179,37,44,12,0 days 00:01:28.545000
179,37,45,12,0 days 00:01:28.404000
179,37,46,12,0 days 00:01:32.254000
179,37,47,12,0 days 00:01:51.948000
179,37,48,12,0 days 00:01:28.461000
179,37,49,12,0 days 00:01:28.738000
179,37,50,12,0 days 00:01:28.938000
179,37,51,12,0 days 00:01:30.763000
179,37,52,12,0 days 00:01:29.864000
179,37,53,12,0 days 00:01:29.139000
179,37,54,12,0 days 00:01:29.051000
179,37,55,12,0 days 00:01:30.430000
179,37,56,12,0 days 00:01:30.464000
179,37,57,12,0 days 00:01:28.856000
179,37,58,12,0 days 00:01:28.898000
179,37,59,12,0 days 00:01:29.060000
179,37,60,12,0 days 00:01:29.021000
179,37,61,12,0 days 00:01:28.752000
179,37,62,12,0 days 00:01:29.156000
179,37,63,12,0 days 00:01:29.449000
179,68,1,19,0 days 00:01:42.610000
179,68,2,19,0 days 00:01:32.118000
179,68,3,19,0 days 00:01:30.126000
179,68,4,19,0 days 00:01:29.689000
179,68,5,19,0 days 00:01:29.714000
179,68,6,19,0 days 00:01:29.528000
179,68,7,19,0 days 00:01:29.184000
179,68,8,19,0 days 00:01:29.298000
179,68,9,19,0 days 00:01:29.659000
179,68,10,19,0 days 00:01:29.504000
179,68,11,19,0 days 00:01:29.581000
179,68,12,19,0 days 00:01:29.718000
179,68,13,19,0 days 00:01:29.714000
179,68,14,19,0 days 00:01:29.573000
179,68,15,19,0 days 00:01:29.691000
179,68,16,19,0 days 00:01:29.353000
179,68,17,19,0 days 00:01:29.229000
179,68,18,18,0 days 00:01:29.197000
179,68,19,18,0 days 00:01:29.190000
179,68,20,17,0 days 00:01:31.093000
179,68,21,18,0 days 00:01:31.955000
179,68,22,18,0 days 00:01:30.679000
179,68,23,19,0 days 00:01:34.369000
179,68,24,19,0 days 00:01:51.200000
179,68,25,18,0 days 00:01:30.844000
179,68,26,18,0 days 00:01:31.619000
179,68,27,18,0 days 00:01:30.868000
179,68,28,17,0 days 00:01:30.449000
179,68,29,17,0 days 00:01:30.028000
179,68,30,17,0 days 00:01:31.166000
179,68,31,17,0 days 00:01:29.900000
179,68,32,17,0 days 00:01:31.836000
179,68,33,17,0 days 00:01:32.125000
179,68,34,17,0 days 00:01:30.547000
179,68,35,17,0 days 00:01:30.761000
179,68,36,16,0 days 00:01:30.586000
179,68,37,16,0 days 00:01:30.572000
179,68,38,16,0 days 00:01:31.698000
179,68,39,16,0 days 00:01:30.231000
179,68,40,16,0 days 00:01:30.231000
179,68,41,13,0 days 00:01:33.258000
179,68,42,13,0 days 00:01:53.280000
179,68,43,13,0 days 00:01:31.283000
179,68,44,13,0 days 00:01:31.636000
179,68,45,13,0 days 00:01:30.761000
179,68,46,13,0 days 00:01:30.896000
179,68,47,13,0 days 00:01:30.454000
179,68,48,13,0 days 00:01:31.481000
179,68,49,13,0 days 00:01:30.549000
179,68,50,13,0 days 00:01:29.997000
179,68,51,13,0 days 00:01:30.912000
179,68,52,13,0 days 00:01:31.887000
179,68,53,13,0 days 00:01:31.024000
179,68,54,13,0 days 00:01:31.308000
179,68,55,13,0 days 00:01:30.896000
179,68,56,13,0 days 00:01:30.413000
179,68,57,13,0 days 00:01:31.251000
179,68,58,13,0 days 00:01:35.428000
179,68,59,13,0 days 00:01:31.068000
179,68,60,13,0 days 00:01:30.434000
179,68,61,13,0 days 00:01:31.103000
179,68,62,13,0 days 00:01:30.177000
179,22,1,10,0 days 00:01:37.464000
179,22,2,10,0 days 00:01:28.749000
179,22,3,10,0 days 00:01:28.907000
179,22,4,10,0 days 00:01:27.984000
179,22,5,10,0 days 00:01:28.129000
179,22,6,10,0 days 00:01:27.933000
179,22,7,10,0 days 00:01:27.709000
179,22,8,10,0 days 00:01:27.809000
179,22,9,10,0 days 00:01:27.812000
179,22,10,10,0 days 00:01:27.775000
179,22,11,10,0 days 00:01:27.652000
179,22,12,10,0 days 00:01:27.649000
179,22,13,10,0 days 00:01:27.684000
179,22,14,10,0 days 00:01:27.382000
179,22,15,10,0 days 00:01:27.460000
179,22,16,10,0 days 00:01:27.320000
179,22,17,10,0 days 00:01:27.096000
179,22,18,10,0 days 00:01:27.319000
179,22,19,10,0 days 00:01:27.271000
179,22,20,10,0 days 00:01:27.003000
179,22,21,10,0 days 00:01:26.885000
179,22,22,10,0 days 00:01:27.189000
179,22,23,9,0 days 00:01:27.463000
179,22,24,9,0 days 00:01:29.712000
179,22,25,9,0 days 00:01:29.118000
179,22,26,10,0 days 00:01:30.757000
179,22,27,11,0 days 00:01:46.110000
179,22,28,9,0 days 00:01:27.268000
179,22,29,9,0 days 00:01:26.694000
179,22,30,9,0 days 00:01:26.989000
179,22,31,9,0 days 00:01:27.262000
179,22,32,9,0 days 00:01:26.761000
179,22,33,9,0 days 00:01:27.208000
179,22,34,9,0 days 00:01:27.665000
179,22,35,9,0 days 00:01:26.653000
179,22,36,8,0 days 00:01:26.732000
179,22,37,8,0 days 00:01:26.644000
179,22,38,8,0 days 00:01:26.769000
179,22,39,8,0 days 00:01:26.280000
179,22,40,8,0 days 00:01:26.006000
179,22,41,7,0 days 00:01:26.529000
179,22,42,7,0 days 00:01:26.865000
179,22,43,6,0 days 00:01:28.942000
179,22,44,8,0 days 00:01:47.661000
179,22,45,8,0 days 00:01:27.158000
179,22,46,8,0 days 00:01:27.393000
179,22,47,8,0 days 00:01:27.644000
179,22,48,8,0 days 00:01:27.486000
179,22,49,8,0 days 00:01:27.928000
179,22,50,8,0 days 00:01:27.721000
179,22,51,7,0 days 00:01:27.910000
179,22,52,7,0 days 00:01:27.780000
179,22,53,7,0 days 00:01:28.643000
179,22,54,7,0 days 00:01:29.196000
179,22,55,7,0 days 00:01:28.273000
179,22,56,7,0 days 00:01:28.237000
179,22,57,7,0 days 00:01:28.439000
179,22,58,7,0 days 00:01:28.861000
179,22,59,7,0 days 00:01:28.388000
179,22,60,7,0 days 00:01:28.775000
179,22,61,7,0 days 00:01:28.198000
179,22,62,7,0 days 00:01:29.264000
179,22,63,8,0 days 00:01:30.636000
179,22,64,8,0 days 00:01:28.717000
179,65,1,11,0 days 00:01:37.969000
179,65,2,11,0 days 00:01:28.828000
179,65,3,11,0 days 00:01:29.012000
179,65,4,11,0 days 00:01:28.322000
179,65,5,11,0 days 00:01:28.249000
179,65,6,11,0 days 00:01:28.107000
179,65,7,11,0 days 00:01:27.769000
179,65,8,11,0 days 00:01:27.888000
179,65,9,11,0 days 00:01:27.621000
